id,Degerlendirme Puani
3618,25.052683
3619,50.73827
3620,44.793262
3621,30.784218
3622,20.220404
3623,34.498283
3624,30.010767
3625,40.099182
3626,36.90871
3627,29.264389
3628,26.837149
3629,47.969738
3630,33.232006
3631,12.411529
3632,40.851124
3633,51.23896
3634,22.626276
3635,44.24816
3636,31.476002
3637,32.55889
3638,31.727942
3639,18.881659
3640,38.204502
3641,10.800917
3642,21.505884
3643,35.393776
3644,52.651276
3645,46.478584
3646,38.5286
3647,21.998987
3648,53.581383
3649,44.819977
3650,29.378538
3651,31.146114
3652,42.630566
3653,46.606686
3654,53.065372
3655,25.776676
3656,14.457897
3657,23.327341
3658,40.44763
3659,34.816788
3660,44.160927
3661,40.3126
3662,18.352652
3663,25.924238
3664,24.808437
3665,42.571735
3666,26.160213
3667,31.140844
3668,42.560955
3669,26.05339
3670,28.51049
3671,15.160794
3672,31.60706
3673,34.06563
3674,32.110302
3675,36.197144
3676,45.87388
3677,22.277609
3678,25.375175
3679,42.440353
3680,38.781693
3681,39.547756
3682,31.266182
3683,28.00192
3684,30.741978
3685,32.672077
3686,30.978476
3687,6.7612767
3688,16.818865
3689,16.528992
3690,11.011872
3691,26.728685
3692,12.184881
3693,31.28739
3694,22.783003
3695,28.250065
3696,41.021618
3697,27.20375
3698,32.072018
3699,14.229839
3700,33.795437
3701,26.555044
3702,47.995277
3703,24.042591
3704,32.932438
3705,43.030388
3706,37.865406
3707,20.834574
3708,17.036871
3709,30.77789
3710,10.341776
3711,29.288057
3712,41.98229
3713,55.188633
3714,42.429585
3715,31.483673
3716,52.600838
3717,32.8973
3718,38.637268
3719,21.210926
3720,49.05698
3721,23.078676
3722,30.386143
3723,31.912151
3724,20.015644
3725,12.021919
3726,41.97631
3727,27.366644
3728,14.029701
3729,40.208504
3730,42.10382
3731,16.408531
3732,34.34475
3733,41.74535
3734,35.55749
3735,22.891823
3736,40.112206
3737,47.231133
3738,37.33079
3739,12.914299
3740,22.197275
3741,38.025997
3742,22.041191
3743,22.01341
3744,22.827646
3745,50.184837
3746,55.299324
3747,10.616989
3748,32.96641
3749,31.641775
3750,41.209167
3751,24.620861
3752,48.40941
3753,26.355173
3754,20.4737
3755,20.57818
3756,41.228294
3757,20.275595
3758,42.470325
3759,14.445836
3760,12.417539
3761,40.473064
3762,25.95774
3763,29.112001
3764,41.84643
3765,41.393642
3766,17.55631
3767,40.576557
3768,40.45203
3769,14.982316
3770,19.683733
3771,23.627909
3772,32.517376
3773,52.96994
3774,33.660458
3775,21.640179
3776,18.859262
3777,38.195297
3778,22.997328
3779,11.84914
3780,29.077513
3781,28.66154
3782,24.955202
3783,40.396618
3784,44.147385
3785,12.479447
3786,17.892845
3787,27.669254
3788,38.713715
3789,40.41234
3790,46.291565
3791,28.446949
3792,15.650746
3793,17.922192
3794,49.033993
3795,17.22291
3796,43.4554
3797,40.63052
3798,13.605123
3799,32.419003
3800,30.435196
3801,30.098286
3802,39.16829
3803,11.163255
3804,36.735123
3805,27.771725
3806,60.479435
3807,27.638994
3808,8.985164
3809,14.777745
3810,22.662674
3811,30.688864
3812,33.7055
3813,27.640158
3814,53.71089
3815,39.512707
3816,18.406342
3817,31.204563
3818,55.964153
3819,27.460289
3820,37.031563
3821,23.053598
3822,23.820337
3823,38.35325
3824,54.359272
3825,55.052822
3826,12.39349
3827,37.338852
3828,35.445267
3829,47.233715
3830,31.422369
3831,43.92318
3832,13.361698
3833,31.789091
3834,49.300667
3835,22.63492
3836,45.745304
3837,33.945507
3838,35.104412
3839,36.371555
3840,37.217957
3841,22.822283
3842,28.807686
3843,24.08426
3844,14.534313
3845,20.93589
3846,37.420204
3847,49.883675
3848,44.976322
3849,15.748064
3850,24.974596
3851,20.36375
3852,50.165
3853,49.414368
3854,21.575218
3855,38.712032
3856,34.367645
3857,53.81577
3858,26.026733
3859,21.85117
3860,43.970276
3861,27.007734
3862,17.441305
3863,55.537704
3864,43.336918
3865,32.65157
3866,25.277735
3867,30.677593
3868,25.754705
3869,24.305798
3870,19.782413
3871,32.608868
3872,23.143867
3873,38.233456
3874,12.05302
3875,25.34352
3876,37.551582
3877,49.79653
3878,12.946518
3879,14.981594
3880,49.53123
3881,47.723614
3882,20.034843
3883,31.605764
3884,11.480583
3885,47.00152
3886,17.48328
3887,22.552046
3888,33.564987
3889,17.43916
3890,34.88808
3891,16.27449
3892,44.656414
3893,40.90114
3894,15.167263
3895,40.6175
3896,22.510838
3897,25.078384
3898,25.547468
3899,42.20494
3900,12.166849
3901,15.489843
3902,26.843224
3903,25.763851
3904,15.048801
3905,11.44641
3906,46.755405
3907,34.272293
3908,36.073948
3909,37.91998
3910,29.844646
3911,26.248966
3912,46.12017
3913,22.220915
3914,42.567017
3915,48.899925
3916,11.955547
3917,35.844788
3918,33.27301
3919,36.725197
3920,30.704065
3921,44.41127
3922,30.345444
3923,28.340778
3924,21.615505
3925,38.98811
3926,40.452595
3927,27.1599
3928,29.675577
3929,33.58922
3930,39.437183
3931,23.143108
3932,51.907955
3933,32.35738
3934,8.9495325
3935,7.809317
3936,40.040855
3937,42.171486
3938,29.150242
3939,50.194656
3940,16.74822
3941,12.925392
3942,22.054039
3943,56.774044
3944,31.20983
3945,29.02288
3946,37.70528
3947,33.912193
3948,35.49769
3949,45.303963
3950,46.648262
3951,55.095634
3952,46.03872
3953,36.777424
3954,26.822302
3955,38.449173
3956,39.725266
3957,12.013483
3958,13.865683
3959,23.977156
3960,5.7886124
3961,39.681145
3962,42.467514
3963,24.733744
3964,17.01563
3965,22.728447
3966,17.36311
3967,37.365337
3968,49.106182
3969,23.658339
3970,55.76931
3971,50.316666
3972,14.854732
3973,37.14607
3974,29.042051
3975,35.57993
3976,10.595575
3977,41.9249
3978,49.593533
3979,31.502108
3980,44.732586
3981,32.17266
3982,39.058098
3983,41.900005
3984,54.04951
3985,18.456177
3986,52.740257
3987,18.672537
3988,17.06736
3989,14.394193
3990,13.950715
3991,49.488907
3992,39.323105
3993,38.24751
3994,39.893364
3995,40.691193
3996,28.87535
3997,17.073486
3998,43.005207
3999,38.098873
4000,24.298206
4001,40.484447
4002,19.689915
4003,34.75791
4004,33.84807
4005,31.15327
4006,37.170612
4007,29.37677
4008,49.103905
4009,19.927797
4010,23.026215
4011,37.34152
4012,25.260462
4013,22.221264
4014,40.033077
4015,13.726847
4016,13.970254
4017,47.099888
4018,31.684507
4019,37.531216
4020,52.6039
4021,16.719217
4022,17.999794
4023,41.520206
4024,10.515363
4025,46.854374
4026,51.07673
4027,53.383503
4028,35.17777
4029,36.890533
4030,42.64777
4031,25.674522
4032,34.616
4033,26.040255
4034,27.723623
4035,28.622835
4036,26.092398
4037,29.401897
4038,28.802444
4039,30.907211
4040,40.013893
4041,11.403564
4042,28.520538
4043,23.305828
4044,23.430584
4045,16.625618
4046,50.870148
4047,34.354362
4048,33.41617
4049,31.83787
4050,40.079235
4051,35.236652
4052,38.271984
4053,56.22014
4054,37.52598
4055,51.90633
4056,26.530443
4057,46.196808
4058,28.597504
4059,33.480244
4060,26.574923
4061,23.787762
4062,58.806396
4063,36.16954
4064,42.490627
4065,37.055416
4066,22.64717
4067,33.987053
4068,17.405336
4069,31.030754
4070,35.87776
4071,49.14836
4072,18.938454
4073,39.292328
4074,42.30756
4075,35.51741
4076,35.67811
4077,37.652164
4078,38.89744
4079,34.774727
4080,44.081192
4081,10.455621
4082,50.059708
4083,30.148493
4084,31.866035
4085,40.58865
4086,42.215847
4087,27.96553
4088,10.642885
4089,31.851923
4090,52.034283
4091,47.088615
4092,41.106968
4093,53.185047
4094,26.101875
4095,51.857254
4096,54.131313
4097,33.416412
4098,10.005768
4099,42.00989
4100,23.1524
4101,13.841869
4102,51.69173
4103,15.221864
4104,29.838097
4105,31.505999
4106,13.618641
4107,29.111546
4108,33.50878
4109,47.97955
4110,21.498816
4111,29.790915
4112,35.20394
4113,14.664566
4114,24.703375
4115,11.752288
4116,22.636776
4117,53.257214
4118,36.440147
4119,34.336132
4120,15.925887
4121,54.033127
4122,21.870173
4123,20.810099
4124,29.907616
4125,37.991455
4126,25.15728
4127,39.064053
4128,27.447208
4129,41.571976
4130,11.981346
4131,39.34331
4132,24.987907
4133,47.262558
4134,35.63531
4135,23.600416
4136,34.083138
4137,44.837746
4138,45.141785
4139,41.516693
4140,10.550252
4141,35.09495
4142,35.44995
4143,15.097585
4144,24.357899
4145,37.81557
4146,46.805508
4147,26.09168
4148,48.21754
4149,23.554045
4150,42.608227
4151,50.270496
4152,53.35124
4153,46.652287
4154,48.633408
4155,47.821583
4156,27.015287
4157,25.994665
4158,31.286713
4159,36.779957
4160,12.407255
4161,40.866318
4162,24.860083
4163,21.876612
4164,29.443516
4165,31.937853
4166,11.571059
4167,53.755234
4168,26.312487
4169,14.134961
4170,20.466957
4171,28.541664
4172,29.22797
4173,39.08316
4174,47.398273
4175,22.425018
4176,35.65995
4177,26.992367
4178,19.76209
4179,21.36754
4180,29.639534
4181,33.193775
4182,22.310095
4183,35.94466
4184,39.07398
4185,19.595644
4186,39.855293
4187,10.145424
4188,24.907547
4189,17.70661
4190,35.26055
4191,48.40404
4192,38.569508
4193,18.154436
4194,53.54217
4195,46.285393
4196,29.967968
4197,30.38953
4198,15.618049
4199,26.0086
4200,8.635339
4201,13.882825
4202,20.529081
4203,40.17556
4204,26.73832
4205,44.503777
4206,22.146637
4207,52.751335
4208,13.464989
4209,44.92297
4210,16.812704
4211,25.30051
4212,39.605408
4213,26.470945
4214,52.74299
4215,40.707565
4216,20.73808
4217,16.756393
4218,29.984842
4219,16.701845
4220,33.686874
4221,42.579506
4222,34.975
4223,34.49479
4224,17.228287
4225,12.74532
4226,44.50365
4227,12.801912
4228,24.081327
4229,39.957092
4230,16.011284
4231,31.220442
4232,25.849483
4233,29.596245
4234,57.147602
4235,25.226126
4236,25.403906
4237,14.770856
4238,54.05914
4239,44.3549
4240,32.995415
4241,31.29611
4242,42.071594
4243,38.539852
4244,40.297657
4245,25.633373
4246,56.188274
4247,30.350563
4248,37.869366
4249,32.28647
4250,36.820217
4251,39.625507
4252,21.23808
4253,37.975567
4254,32.92
4255,47.09225
4256,12.910707
4257,34.51766
4258,20.25723
4259,32.63265
4260,29.550247
4261,46.51783
4262,30.918768
4263,42.898605
4264,15.850128
4265,14.5325985
4266,16.05391
4267,32.727734
4268,17.091196
4269,31.99166
4270,29.322182
4271,50.701077
4272,34.931187
4273,21.129988
4274,32.934265
4275,19.72158
4276,29.010687
4277,36.16773
4278,33.77318
4279,36.058365
4280,27.033058
4281,53.807194
4282,47.225304
4283,21.638943
4284,49.328747
4285,43.91475
4286,41.18668
4287,30.642612
4288,21.921822
4289,21.301018
4290,54.905216
4291,36.37714
4292,14.7183695
4293,30.676985
4294,22.879091
4295,14.871041
4296,52.815514
4297,51.03229
4298,44.828716
4299,21.066746
4300,22.692713
4301,20.520771
4302,22.513355
4303,17.944134
4304,36.956684
4305,45.496044
4306,34.96803
4307,38.013927
4308,35.38396
4309,48.567814
4310,10.948281
4311,21.07707
4312,29.76476
4313,54.61857
4314,38.820843
4315,14.543239
4316,43.20493
4317,44.496307
4318,45.298664
4319,30.833807
4320,41.492817
4321,13.373465
4322,28.623095
4323,53.56126
4324,37.279514
4325,48.50033
4326,53.483322
4327,43.63917
4328,20.496292
4329,13.790983
4330,36.322666
4331,47.23934
4332,13.842694
4333,37.7509
4334,26.50922
4335,53.312798
4336,25.278494
4337,19.235233
4338,46.886284
4339,22.733837
4340,28.221613
4341,25.940342
4342,30.508963
4343,22.175117
4344,53.79935
4345,48.907166
4346,27.708237
4347,17.88043
4348,21.65274
4349,42.689495
4350,26.024261
4351,30.536156
4352,25.264982
4353,19.431562
4354,45.490948
4355,46.820152
4356,32.37998
4357,35.193142
4358,13.853232
4359,43.381798
4360,30.030628
4361,20.226934
4362,40.72876
4363,19.67732
4364,14.189089
4365,15.9684105
4366,44.098427
4367,44.8769
4368,44.81521
4369,40.520546
4370,41.090492
4371,28.122347
4372,56.358704
4373,38.763947
4374,51.74174
4375,38.024048
4376,31.646133
4377,39.406387
4378,48.513496
4379,25.74194
4380,18.33031
4381,26.56635
4382,33.198364
4383,30.323406
4384,27.213737
4385,50.26078
4386,23.60822
4387,12.954241
4388,17.616564
4389,23.567823
4390,10.9269085
4391,52.57628
4392,40.05526
4393,37.66263
4394,44.341988
4395,25.844215
4396,42.20021
4397,17.56885
4398,16.016506
4399,23.321468
4400,25.884003
4401,8.9036875
4402,50.028175
4403,46.19433
4404,16.077528
4405,25.29426
4406,43.216938
4407,15.707023
4408,17.528116
4409,47.846535
4410,34.57606
4411,44.528927
4412,35.047916
4413,25.331486
4414,46.364544
4415,40.630093
4416,34.231117
4417,10.680371
4418,32.593193
4419,27.468054
4420,11.038674
4421,37.450348
4422,43.024376
4423,46.091015
4424,50.833614
4425,34.80636
4426,13.0027075
4427,50.75162
4428,23.437616
4429,32.236954
4430,18.328701
4431,37.12721
4432,35.539394
4433,23.087343
4434,47.28973
4435,49.960644
4436,23.521078
4437,34.31243
4438,39.492638
4439,41.815563
4440,29.554062
4441,24.006731
4442,21.535374
4443,43.13745
4444,21.39632
4445,48.6884
4446,15.692247
4447,10.527907
4448,12.566334
4449,13.844241
4450,55.479557
4451,42.70684
4452,25.0762
4453,16.192223
4454,32.16142
4455,28.380812
4456,29.722464
4457,53.18125
4458,46.48467
4459,19.99716
4460,33.990593
4461,41.428352
4462,24.415302
4463,44.980286
4464,25.334675
4465,40.08685
4466,40.25781
4467,33.090984
4468,31.588873
4469,30.029104
4470,35.85059
4471,28.696108
4472,49.353645
4473,28.66509
4474,27.55615
4475,25.064646
4476,52.274517
4477,17.332159
4478,36.865417
4479,29.957348
4480,18.5037
4481,21.949303
4482,26.493326
4483,26.59445
4484,52.500904
4485,40.011284
4486,17.486788
4487,30.885756
4488,55.621765
4489,43.218502
4490,31.27677
4491,20.367273
4492,39.992817
4493,41.43059
4494,13.369361
4495,39.801105
4496,36.635876
4497,11.180875
4498,33.48018
4499,37.846195
4500,30.996843
4501,9.748896
4502,11.466373
4503,33.889977
4504,40.625187
4505,37.443512
4506,53.20991
4507,30.667501
4508,26.8329
4509,32.893204
4510,47.333473
4511,37.87907
4512,30.252708
4513,12.361852
4514,32.073795
4515,13.884166
4516,15.761611
4517,18.534132
4518,11.8624
4519,48.921604
4520,39.33467
4521,32.457745
4522,40.22815
4523,29.08395
4524,31.344917
4525,27.061127
4526,16.873009
4527,31.735968
4528,26.221529
4529,31.716574
4530,37.061928
4531,12.389859
4532,16.471794
4533,36.259453
4534,36.63187
4535,44.073734
4536,32.02709
4537,21.70231
4538,27.493181
4539,20.302069
4540,46.774937
4541,17.500473
4542,49.709805
4543,45.982044
4544,27.111814
4545,36.20471
4546,10.5705385
4547,42.142593
4548,36.085476
4549,33.1315
4550,26.806664
4551,17.094675
4552,35.878296
4553,27.883635
4554,20.178768
4555,13.444996
4556,22.256876
4557,49.131912
4558,20.229755
4559,39.91841
4560,39.470642
4561,23.91041
4562,37.699482
4563,20.400425
4564,46.054413
4565,54.91823
4566,31.281687
4567,34.409588
4568,27.296333
4569,15.927268
4570,30.257963
4571,48.220284
4572,33.529343
4573,40.780045
4574,52.844254
4575,29.151457
4576,24.773031
4577,46.124725
4578,34.848454
4579,18.940456
4580,13.050485
4581,31.202553
4582,41.272087
4583,27.793064
4584,43.67899
4585,52.85848
4586,42.13669
4587,41.718464
4588,32.882816
4589,18.338865
4590,42.767822
4591,26.34873
4592,49.193455
4593,28.102215
4594,31.476925
4595,52.014435
4596,25.026197
4597,30.55777
4598,38.33067
4599,12.8674
4600,24.44583
4601,49.696533
4602,22.775774
4603,33.910057
4604,37.443623
4605,25.331753
4606,28.957716
4607,32.942806
4608,43.128117
4609,34.504414
4610,35.99062
4611,51.967438
4612,28.004103
4613,28.690388
4614,47.064632
4615,16.681618
4616,38.62614
4617,24.859535
4618,46.80088
4619,43.51864
4620,50.16134
4621,19.765928
4622,44.67394
4623,29.43889
4624,46.097786
4625,40.1447
4626,46.756054
4627,15.9363365
4628,35.54157
4629,29.617014
4630,37.39082
4631,43.74221
4632,22.84791
4633,20.891018
4634,32.085964
4635,33.053375
4636,37.717464
4637,43.34383
4638,47.52596
4639,25.734257
4640,13.744562
4641,36.94821
4642,21.788761
4643,44.199642
4644,34.541164
4645,33.20776
4646,10.98791
4647,36.487755
4648,15.137311
4649,31.807718
4650,44.945473
4651,41.525024
4652,46.350616
4653,39.369812
4654,56.831757
4655,37.46674
4656,24.95799
4657,27.12389
4658,40.403477
4659,12.716012
4660,26.260296
4661,36.699318
4662,27.29662
4663,13.669793
4664,23.503092
4665,33.83111
4666,17.845917
4667,18.834345
4668,50.301178
4669,40.771473
4670,28.832653
4671,36.136475
4672,59.37732
4673,33.17832
4674,38.39885
4675,13.154289
4676,35.41192
4677,38.449783
4678,37.665634
4679,15.021385
4680,45.671852
4681,12.159687
4682,20.613333
4683,48.46575
4684,18.324842
4685,43.665966
4686,43.030197
4687,32.316704
4688,22.36347
4689,28.94495
4690,30.208439
4691,17.098604
4692,23.908998
4693,30.178795
4694,11.381627
4695,43.867252
4696,36.343815
4697,18.367632
4698,47.204823
4699,12.8494425
4700,37.91843
4701,35.61692
4702,29.926899
4703,16.168695
4704,19.178072
4705,20.007029
4706,18.318949
4707,27.469028
4708,21.084213
4709,13.802185
4710,19.55057
4711,30.539436
4712,20.447935
4713,27.392168
4714,24.44795
4715,56.815853
4716,35.048088
4717,50.656403
4718,28.653175
4719,22.534004
4720,30.065859
4721,10.065387
4722,32.109528
4723,19.493353
4724,37.764324
4725,35.447323
4726,23.084547
4727,46.294163
4728,30.212688
4729,29.760363
4730,37.15779
4731,17.829893
4732,16.996735
4733,15.349723
4734,39.92534
4735,34.694843
4736,27.259071
4737,28.593433
4738,37.470943
4739,16.135426
4740,46.20501
4741,29.715744
4742,24.364357
4743,43.51731
4744,33.92209
4745,50.674416
4746,28.081676
4747,22.080837
4748,50.231716
4749,38.161053
4750,27.866259
4751,38.615807
4752,41.66339
4753,26.267065
4754,17.240917
4755,17.044403
4756,38.394318
4757,48.260044
4758,41.943684
4759,18.66808
4760,25.95737
4761,30.182974
4762,27.420471
4763,30.32747
4764,17.256401
4765,56.40939
4766,42.675083
4767,24.014362
4768,9.339737
4769,54.09926
4770,20.348644
4771,31.9832
4772,36.690907
4773,23.85898
4774,34.080276
4775,16.024113
4776,33.797543
4777,24.316504
4778,42.91441
4779,47.297604
4780,18.365839
4781,35.728004
4782,26.548923
4783,18.550842
4784,48.46374
4785,43.562046
4786,43.781765
4787,13.608897
4788,32.237988
4789,24.18549
4790,32.30003
4791,33.60028
4792,27.347816
4793,30.915417
4794,36.967846
4795,32.23021
4796,35.55255
4797,42.89025
4798,42.114788
4799,13.664784
4800,31.809351
4801,40.830082
4802,20.883204
4803,43.572857
4804,19.838636
4805,35.06722
4806,17.98515
4807,33.358654
4808,42.268105
4809,13.43493
4810,36.763905
4811,17.187325
4812,51.3278
4813,35.34329
4814,17.441046
4815,22.140684
4816,48.472103
4817,24.456211
4818,25.220896
4819,30.218113
4820,47.712074
4821,25.177944
4822,16.365217
4823,38.894096
4824,51.006405
4825,11.826364
4826,19.640358
4827,14.262088
4828,8.872596
4829,46.565937
4830,21.418375
4831,20.978203
4832,18.781176
4833,25.309223
4834,37.181076
4835,41.798058
4836,45.51713
4837,56.41971
4838,51.156662
4839,40.52557
4840,24.84719
4841,11.413345
4842,21.071701
4843,11.825401
4844,22.720736
4845,12.312964
4846,45.05461
4847,35.12877
4848,38.455208
4849,35.466187
4850,43.385067
4851,33.658703
4852,41.181572
4853,32.658344
4854,42.2905
4855,51.58556
4856,25.31634
4857,37.646225
4858,49.616585
4859,25.104553
4860,21.571522
4861,48.253185
4862,15.385938
4863,55.41374
4864,25.936245
4865,41.73228
4866,14.584452
4867,43.328087
4868,31.153843
4869,55.447533
4870,24.358149
4871,48.735527
4872,49.207172
4873,30.452091
4874,15.632507
4875,17.115017
4876,8.495408
4877,28.9023
4878,49.68889
4879,39.031776
4880,28.886614
4881,16.528313
4882,30.467972
4883,51.28237
4884,20.852022
4885,34.199265
4886,36.147717
4887,31.609772
4888,24.133484
4889,57.30811
4890,47.4265
4891,47.22307
4892,33.75152
4893,17.56338
4894,15.128397
4895,34.5703
4896,29.883572
4897,22.857563
4898,45.163467
4899,23.7464
4900,20.328707
4901,48.66961
4902,39.19141
4903,27.147028
4904,44.81804
4905,47.75763
4906,19.139011
4907,44.280464
4908,26.222643
4909,46.488354
4910,32.78314
4911,35.095608
4912,27.735706
4913,47.126167
4914,32.067127
4915,44.58848
4916,32.850437
4917,36.657333
4918,44.15747
4919,10.323788
4920,44.7346
4921,27.382683
4922,40.379097
4923,50.981815
4924,18.631578
4925,21.101814
4926,17.555841
4927,24.501434
4928,29.590805
4929,30.645905
4930,31.55387
4931,25.020964
4932,42.483757
4933,23.478354
4934,28.779285
4935,16.0136
4936,16.165075
4937,14.032653
4938,47.429993
4939,40.17649
4940,16.289053
4941,31.677025
4942,17.263016
4943,27.706175
4944,43.800854
4945,33.182976
4946,41.276882
4947,29.636457
4948,41.127216
4949,23.612621
4950,19.70328
4951,45.12916
4952,13.112395
4953,35.633873
4954,28.79994
4955,47.692394
4956,33.78203
4957,21.804188
4958,13.600918
4959,15.8555
4960,34.078857
4961,23.274569
4962,35.891186
4963,34.5738
4964,20.341614
4965,24.213343
4966,23.025055
4967,42.878227
4968,9.939495
4969,20.18549
4970,36.91178
4971,23.50752
4972,56.838448
4973,21.444204
4974,26.881899
4975,35.206234
4976,30.196943
4977,54.09985
4978,40.49617
4979,16.264418
4980,47.75429
4981,35.221214
4982,45.067036
4983,40.20996
4984,16.139904
4985,54.27869
4986,45.394985
4987,27.513239
4988,11.871502
4989,53.018158
4990,28.252464
4991,40.911644
4992,35.10244
4993,30.107742
4994,30.174152
4995,34.365673
4996,44.422943
4997,28.239737
4998,15.463062
4999,42.188667
5000,36.983852
5001,42.28746
5002,44.776398
5003,36.282818
5004,33.141212
5005,33.28379
5006,23.74955
5007,38.101967
5008,36.773056
5009,13.243012
5010,35.127613
5011,18.36127
5012,14.283403
5013,16.069876
5014,38.004997
5015,34.875793
5016,40.157753
5017,30.011477
5018,18.446093
5019,26.08338
5020,41.658848
5021,32.528706
5022,38.91642
5023,39.549137
5024,26.419548
5025,31.764465
5026,28.853544
5027,30.668867
5028,36.14197
5029,33.034164
5030,21.412842
5031,31.656357
5032,38.193832
5033,13.755054
5034,29.551731
5035,20.68095
5036,10.101093
5037,28.735249
5038,41.890278
5039,52.11068
5040,33.1398
5041,28.58736
5042,20.632986
5043,31.165916
5044,19.667454
5045,35.048733
5046,25.529804
5047,31.746613
5048,46.1468
5049,49.196465
5050,25.145294
5051,18.486086
5052,13.1199875
5053,12.949006
5054,52.939564
5055,42.81969
5056,47.12262
5057,12.784916
5058,21.003632
5059,58.830597
5060,39.578224
5061,52.82878
5062,33.04072
5063,11.400125
5064,23.960814
5065,19.173525
5066,52.20255
5067,53.92542
5068,18.88069
5069,34.894203
5070,45.259857
5071,35.15453
5072,32.92688
5073,45.669674
5074,36.750065
5075,20.239214
5076,44.933586
5077,37.991913
5078,26.92583
5079,32.601513
5080,16.160402
5081,39.594246
5082,39.284237
5083,24.154694
5084,20.23128
5085,7.5237126
5086,25.91989
5087,35.341354
5088,14.722174
5089,43.969345
5090,14.953793
5091,47.98022
5092,50.287308
5093,32.16767
5094,47.91252
5095,21.767374
5096,23.035242
5097,13.011941
5098,32.61622
5099,15.44115
5100,50.14276
5101,11.760366
5102,32.336624
5103,15.288192
5104,20.28509
5105,37.56487
5106,21.499569
5107,30.49988
5108,19.03829
5109,23.359406
5110,33.5186
5111,40.99382
5112,38.002377
5113,52.73816
5114,19.368498
5115,26.063272
5116,21.097616
5117,19.044931
5118,17.684887
5119,46.78383
5120,37.539204
5121,43.5237
5122,49.523586
5123,56.010025
5124,59.76807
5125,30.076263
5126,26.082634
5127,30.712782
5128,40.253963
5129,21.878027
5130,27.024626
5131,52.994244
5132,27.041422
5133,35.7037
5134,14.635346
5135,39.456142
5136,17.085905
5137,11.420435
5138,18.530807
5139,39.720234
5140,35.793846
5141,16.761896
5142,19.210018
5143,21.633429
5144,47.432087
5145,22.386103
5146,22.423038
5147,55.809734
5148,13.696426
5149,32.651196
5150,42.30436
5151,41.379055
5152,7.6000695
5153,33.98546
5154,24.10243
5155,14.816777
5156,42.805954
5157,36.79575
5158,14.81501
5159,33.946983
5160,24.136694
5161,11.893867
5162,31.460182
5163,8.698168
5164,23.469198
5165,35.551796
5166,55.61607
5167,16.101744
5168,43.468376
5169,47.1169
5170,55.0128
5171,50.95798
5172,55.862595
5173,41.23171
5174,34.604687
5175,35.631405
5176,42.301727
5177,34.420513
5178,26.874367
5179,32.648193
5180,38.922848
5181,38.180897
5182,47.86015
5183,16.77916
5184,15.984531
5185,51.97312
5186,14.557583
5187,13.302665
5188,26.295109
5189,38.413765
5190,32.792866
5191,34.68223
5192,36.68702
5193,17.570784
5194,19.365728
5195,28.897125
5196,18.692337
5197,18.09292
5198,24.42905
5199,25.090185
5200,35.29683
5201,25.91767
5202,27.161188
5203,23.389668
5204,13.337341
5205,33.89309
5206,26.517342
5207,28.149231
5208,33.270187
5209,10.5563
5210,12.448468
5211,37.29386
5212,32.32512
5213,26.118805
5214,16.636406
5215,17.321106
5216,34.12447
5217,30.691793
5218,50.3051
5219,26.101725
5220,25.643173
5221,44.580025
5222,45.691284
5223,39.264027
5224,56.75827
5225,50.89689
5226,21.350681
5227,44.44921
5228,14.315509
5229,31.08243
5230,30.542845
5231,13.24378
5232,48.51981
5233,22.015417
5234,44.145626
5235,47.726475
5236,36.634815
5237,12.60811
5238,22.932543
5239,42.47177
5240,23.613884
5241,51.96074
5242,18.14939
5243,43.595486
5244,27.193514
5245,21.342136
5246,23.002724
5247,30.04384
5248,28.737894
5249,37.510033
5250,44.44093
5251,21.5303
5252,45.522133
5253,35.05009
5254,51.408684
5255,40.67348
5256,47.222607
5257,18.904871
5258,50.551846
5259,47.490902
5260,57.28828
5261,5.9473786
5262,21.352808
5263,25.86763
5264,26.986671
5265,13.585636
5266,34.42852
5267,42.892246
5268,35.052063
5269,26.038559
5270,27.603067
5271,19.353325
5272,49.297447
5273,42.361343
5274,36.812096
5275,46.17228
5276,15.703774
5277,15.692093
5278,35.97168
5279,47.035263
5280,53.47609
5281,38.177433
5282,47.49016
5283,35.239502
5284,21.358852
5285,37.09494
5286,31.124405
5287,27.495369
5288,37.461014
5289,37.236443
5290,24.873144
5291,23.485403
5292,50.1267
5293,27.47078
5294,46.527576
5295,35.956097
5296,36.011723
5297,51.53811
5298,46.580788
5299,33.31232
5300,44.316025
5301,27.483606
5302,44.38013
5303,44.35128
5304,41.67147
5305,32.40659
5306,31.518822
5307,11.329192
5308,56.950787
5309,32.589245
5310,30.052864
5311,14.639855
5312,44.06004
5313,56.411522
5314,11.51294
5315,22.059156
5316,23.962198
5317,26.633545
5318,51.036118
5319,38.19115
5320,40.12442
5321,17.665375
5322,40.033962
5323,33.157413
5324,13.097091
5325,12.179505
5326,6.3243136
5327,26.332716
5328,29.271332
5329,45.96742
5330,28.994808
5331,40.39436
5332,36.39428
5333,15.294013
5334,22.176249
5335,13.128663
5336,40.480755
5337,31.463152
5338,52.43028
5339,12.918086
5340,16.986464
5341,23.71147
5342,40.04852
5343,41.859024
5344,32.24083
5345,26.278378
5346,20.237947
5347,34.143555
5348,20.090143
5349,50.441666
5350,39.405952
5351,28.345886
5352,21.335178
5353,55.634914
5354,49.031868
5355,35.96416
5356,54.462566
5357,25.282438
5358,34.805702
5359,52.087048
5360,39.165558
5361,14.673571
5362,28.080788
5363,35.730286
